survey_Id;Country;D9_3_1_O_college_area_other;D9_3_1_O_college_area_other_spelling;D9_3_1_O_college_area_other_translate_es;D9_3_2_O_master_area_other;D9_3_2_O_master_area_other_spelling;D9_3_2_O_master_area_other_translate_es;D9_3_3_O_doctorate_area_other;D9_3_3_O_doctorate_area_other_spelling;D9_3_3_O_doctorate_area_other_translate_es;D9_3_4_O_postdoc_area_other;D9_3_4_O_postdoc_area_other_spelling;D9_3_4_O_postdoc_area_other_translate_es
BOL02476;Bolivia;;;;;;;;;;;;
BOL02477;Bolivia;;;;;;;;;;;;
BOL02478;Bolivia;;;;;;;;;;;;
BOL02479;Bolivia;BIOQUIMICA Y FARMACIA;Bioquimica y Farmacia;Bioquimica y Farmacia;;;;;;;;;
BOL02480;Bolivia;MEDICINA;Medicina;Medicina;;;;;;;;;
BOL02481;Bolivia;;;;;;;;;;;;
BOL02482;Bolivia;;;;;;;;;;;;
BOL02483;Bolivia;;;;;;;;;;;;
BOL02484;Bolivia;;;;;;;;;;;;
BOL02485;Bolivia;;;;;;;;;;;;
BOL02486;Bolivia;;;;;;;;;;;;
BOL02487;Bolivia;;;;;;;;;;;;
BOL02488;Bolivia;;;;;;;;;;;;
BOL02489;Bolivia;;;;;;;;;;;;
BOL02490;Bolivia;;;;;;;;;;;;
BOL02491;Bolivia;;;;;;;;;;;;
BOL02492;Bolivia;;;;;;;;;;;;
BOL02493;Bolivia;;;;;;;;;;;;
BOL02494;Bolivia;;;;;;;;;;;;
BOL02495;Bolivia;;;;;;;;;;;;
BOL02496;Bolivia;;;;;;;;;;;;
BOL02497;Bolivia;;;;;;;;;;;;
BOL02498;Bolivia;;;;;;;;;;;;
BOL02499;Bolivia;ADMINISTRACION;Administración;Administración;;;;;;;;;
BOL02500;Bolivia;;;;;;;;;;;;
BOL02501;Bolivia;;;;;;;;;;;;
BOL02502;Bolivia;;;;;;;;;;;;
BOL02503;Bolivia;;;;;;;;;;;;
BOL02504;Bolivia;;;;;;;;;;;;
BOL02505;Bolivia;;;;;;;;;;;;
BOL02506;Bolivia;;;;;;;;;;;;
BOL02507;Bolivia;;;;;;;;;;;;
BOL02508;Bolivia;;;;;;;;;;;;
BOL02509;Bolivia;;;;;;;;;;;;
BOL02510;Bolivia;;;;;;;;;;;;
BOL02511;Bolivia;;;;;;;;;;;;
BOL02512;Bolivia;;;;;;;;;;;;
BOL02513;Bolivia;;;;;;;;;;;;
BOL02514;Bolivia;;;;;;;;;;;;
BOL02515;Bolivia;;;;;;;;;;;;
BOL02516;Bolivia;;;;;;;;;;;;
BOL02517;Bolivia;;;;;;;;;;;;
BOL02518;Bolivia;;;;;;;;;;;;
BOL02519;Bolivia;;;;;;;;;;;;
BOL02520;Bolivia;;;;;;;;;;;;
BOL02521;Bolivia;;;;;;;;;;;;
BOL02522;Bolivia;;;;;;;;;;;;
BOL02523;Bolivia;;;;;;;;;;;;
BOL02524;Bolivia;;;;;;;;;;;;
BOL02525;Bolivia;;;;;;;;;;;;
BOL02526;Bolivia;;;;;;;;;;;;
BOL02527;Bolivia;;;;;;;;;;;;
BOL02528;Bolivia;;;;;;;;;;;;
BOL02529;Bolivia;;;;;;;;;;;;
BOL02530;Bolivia;;;;;;;;;;;;
BOL02531;Bolivia;;;;;;;;;;;;
BOL02532;Bolivia;;;;;;;;;;;;
BOL02533;Bolivia;;;;;;;;;;;;
BOL02534;Bolivia;;;;;;;;;;;;
BOL02535;Bolivia;;;;;;;;;;;;
BOL02536;Bolivia;;;;;;;;;;;;
BOL02537;Bolivia;;;;;;;;;;;;
BOL02538;Bolivia;;;;;;;;;;;;
BOL02539;Bolivia;;;;;;;;;;;;
BOL02540;Bolivia;;;;;;;;;;;;
BOL02541;Bolivia;;;;;;;;;;;;
BOL02542;Bolivia;;;;;;;;;;;;
BOL02543;Bolivia;;;;;;;;;;;;
BOL02544;Bolivia;;;;;;;;;;;;
BOL02545;Bolivia;;;;;;;;;;;;
BOL02546;Bolivia;;;;;;;;;;;;
BOL02547;Bolivia;;;;;;;;;;;;
BOL02548;Bolivia;;;;;;;;;;;;
BOL02549;Bolivia;;;;;;;;;;;;
BOL02550;Bolivia;;;;;;;;;;;;
BOL02551;Bolivia;;;;;;;;;;;;
BOL02552;Bolivia;;;;;;;;;;;;
BOL02553;Bolivia;;;;;;;;;;;;
BOL02554;Bolivia;;;;;;;;;;;;
BOL02555;Bolivia;;;;;;;;;;;;
BOL02556;Bolivia;;;;;;;;;;;;
BOL02557;Bolivia;;;;;;;;;;;;
BOL02558;Bolivia;DERECHO;Derecho;Derecho;;;;;;;;;
BOL02559;Bolivia;;;;;;;;;;;;
BOL02560;Bolivia;;;;;;;;;;;;
BOL02561;Bolivia;;;;;;;;;;;;
BOL02562;Bolivia;;;;;;;;;;;;
BOL02563;Bolivia;;;;;;;;;;;;
BOL02564;Bolivia;;;;;;;;;;;;
BOL02565;Bolivia;;;;;;;;;;;;
BOL02566;Bolivia;;;;;;;;;;;;
BOL02567;Bolivia;;;;;;;;;;;;
BOL02568;Bolivia;;;;;;;;;;;;
BOL02569;Bolivia;;;;;;;;;;;;
BOL02570;Bolivia;;;;;;;;;;;;
BOL02571;Bolivia;;;;;;;;;;;;
BOL02572;Bolivia;;;;;;;;;;;;
BOL02573;Bolivia;DERECHO;Derecho;Derecho;;;;;;;;;
BOL02574;Bolivia;;;;;;;;;;;;
BOL02575;Bolivia;;;;;;;;;;;;
BOL02576;Bolivia;;;;;;;;;;;;
BOL02577;Bolivia;;;;;;;;;;;;
BOL02578;Bolivia;;;;;;;;;;;;
BOL02579;Bolivia;;;;;;;;;;;;
BOL02580;Bolivia;;;;;;;;;;;;
BOL02581;Bolivia;;;;;;;;;;;;
BOL02582;Bolivia;;;;;;;;;;;;
BOL02583;Bolivia;;;;;;;;;;;;
BOL02584;Bolivia;;;;;;;;;;;;
BOL02585;Bolivia;;;;;;;;;;;;
BOL02586;Bolivia;;;;;;;;;;;;
BOL02587;Bolivia;;;;;;;;;;;;
BOL02588;Bolivia;;;;;;;;;;;;
BOL02589;Bolivia;;;;;;;;;;;;
BOL02590;Bolivia;;;;;;;;;;;;
BOL02591;Bolivia;;;;;;;;;;;;
BOL02592;Bolivia;;;;;;;;;;;;
BOL02593;Bolivia;;;;;;;;;;;;
BOL02594;Bolivia;;;;;;;;;;;;
BOL02595;Bolivia;;;;;;;;;;;;
BOL02596;Bolivia;;;;;;;;;;;;
BOL02597;Bolivia;;;;;;;;;;;;
BOL02598;Bolivia;;;;;;;;;;;;
BOL02599;Bolivia;;;;;;;;;;;;
BOL02600;Bolivia;;;;;;;;;;;;
BOL02601;Bolivia;;;;;;;;;;;;
BOL02602;Bolivia;;;;;;;;;;;;
BOL02603;Bolivia;;;;;;;;;;;;
BOL02604;Bolivia;DERECHO;Derecho;Derecho;;;;;;;;;
BOL02605;Bolivia;;;;;;;;;;;;
BOL02606;Bolivia;;;;;;;;;;;;
BOL02607;Bolivia;;;;;;;;;;;;
BOL02608;Bolivia;;;;;;;;;;;;
BOL02609;Bolivia;;;;;;;;;;;;
BOL02610;Bolivia;;;;;;;;;;;;
BOL02611;Bolivia;;;;;;;;;;;;
BOL02612;Bolivia;;;;;;;;;;;;
BOL02613;Bolivia;;;;;;;;;;;;
BOL02614;Bolivia;;;;;;;;;;;;
BOL02615;Bolivia;;;;;;;;;;;;
BOL02616;Bolivia;;;;;;;;;;;;
BOL02617;Bolivia;;;;;;;;;;;;
BOL02618;Bolivia;;;;;;;;;;;;
BOL02619;Bolivia;;;;;;;;;;;;
BOL02620;Bolivia;;;;;;;;;;;;
BOL02621;Bolivia;;;;;;;;;;;;
BOL02622;Bolivia;;;;;;;;;;;;
BOL02623;Bolivia;;;;;;;;;;;;
BOL02624;Bolivia;;;;;;;;;;;;
BOL02625;Bolivia;;;;;;;;;;;;
BOL02626;Bolivia;;;;;;;;;;;;
BOL02627;Bolivia;;;;;;;;;;;;
BOL02628;Bolivia;;;;;;;;;;;;
BOL02629;Bolivia;;;;;;;;;;;;
BOL02630;Bolivia;;;;;;;;;;;;
BOL02631;Bolivia;;;;;;;;;;;;
BOL02632;Bolivia;;;;;;;;;;;;
BOL02633;Bolivia;;;;;;;;;;;;
BOL02634;Bolivia;;;;;;;;;;;;
BOL02635;Bolivia;;;;;;;;;;;;
BOL02636;Bolivia;TEXTIL;Textil;Textil;;;;;;;;;
BOL02637;Bolivia;;;;;;;;;;;;
BOL02638;Bolivia;;;;;;;;;;;;
BOL02639;Bolivia;;;;;;;;;;;;
BOL02640;Bolivia;;;;;;;;;;;;
BOL02641;Bolivia;;;;;;;;;;;;
BOL02642;Bolivia;;;;;;;;;;;;
BOL02643;Bolivia;;;;;;;;;;;;
BOL02644;Bolivia;;;;;;;;;;;;
BOL02645;Bolivia;;;;;;;;;;;;
BOL02646;Bolivia;;;;;;;;;;;;
BOL02647;Bolivia;;;;;;;;;;;;
BOL02648;Bolivia;;;;;;;;;;;;
BOL02649;Bolivia;;;;;;;;;;;;
BOL02650;Bolivia;;;;;;;;;;;;
BOL02651;Bolivia;;;;;;;;;;;;
BOL02652;Bolivia;;;;;;;;;;;;
BOL02653;Bolivia;;;;;;;;;;;;
BOL02654;Bolivia;;;;;;;;;;;;
BOL02655;Bolivia;;;;;;;;;;;;
BOL02656;Bolivia;;;;;;;;;;;;
BOL02657;Bolivia;;;;;;;;;;;;
BOL02658;Bolivia;;;;;;;;;;;;
BOL02659;Bolivia;;;;;;;;;;;;
BOL02660;Bolivia;;;;;;;;;;;;
BOL02661;Bolivia;;;;;;;;;;;;
BOL02662;Bolivia;;;;;;;;;;;;
BOL02663;Bolivia;;;;;;;;;;;;
BOL02664;Bolivia;;;;;;;;;;;;
BOL02665;Bolivia;;;;;;;;;;;;
BOL02666;Bolivia;;;;;;;;;;;;
BOL02667;Bolivia;;;;;;;;;;;;
BOL02668;Bolivia;;;;;;;;;;;;
BOL02669;Bolivia;;;;;;;;;;;;
BOL02670;Bolivia;;;;;;;;;;;;
BOL02671;Bolivia;;;;;;;;;;;;
BOL02672;Bolivia;;;;;;;;;;;;
BOL02673;Bolivia;;;;;;;;;;;;
BOL02674;Bolivia;;;;;;;;;;;;
BOL02675;Bolivia;;;;;;;;;;;;
BOL02676;Bolivia;;;;;;;;;;;;
BOL02677;Bolivia;;;;;;;;;;;;
BOL02678;Bolivia;;;;;;;;;;;;
BOL02679;Bolivia;;;;;;;;;;;;
BOL02680;Bolivia;;;;;;;;;;;;
BOL02681;Bolivia;;;;;;;;;;;;
BOL02682;Bolivia;;;;;;;;;;;;
BOL02683;Bolivia;;;;;;;;;;;;
BOL02684;Bolivia;;;;;;;;;;;;
BOL02685;Bolivia;;;;;;;;;;;;
BOL02686;Bolivia;;;;;;;;;;;;
BOL02687;Bolivia;;;;;;;;;;;;
BOL02688;Bolivia;;;;;;;;;;;;
BOL02689;Bolivia;;;;;;;;;;;;
BOL02690;Bolivia;;;;;;;;;;;;
BOL02691;Bolivia;;;;;;;;;;;;
BOL02692;Bolivia;;;;;;;;;;;;
BOL02693;Bolivia;;;;;;;;;;;;
BOL02694;Bolivia;;;;;;;;;;;;
BOL02695;Bolivia;;;;;;;;;;;;
BOL02696;Bolivia;;;;;;;;;;;;
BOL02697;Bolivia;;;;;;;;;;;;
BOL02698;Bolivia;;;;;;;;;;;;
BOL02699;Bolivia;;;;;;;;;;;;
BOL02700;Bolivia;;;;;;;;;;;;
BOL02701;Bolivia;;;;;;;;;;;;
BOL02702;Bolivia;;;;;;;;;;;;
BOL02703;Bolivia;;;;;;;;;;;;
BOL02704;Bolivia;;;;;;;;;;;;
BOL02705;Bolivia;;;;;;;;;;;;
BOL02706;Bolivia;;;;;;;;;;;;
BOL02707;Bolivia;;;;;;;;;;;;
BOL02708;Bolivia;;;;;;;;;;;;
BOL02709;Bolivia;;;;;;;;;;;;
BOL02710;Bolivia;;;;;;;;;;;;
BOL02711;Bolivia;;;;;;;;;;;;
BOL02712;Bolivia;;;;;;;;;;;;
BOL02713;Bolivia;;;;;;;;;;;;
BOL02714;Bolivia;;;;;;;;;;;;
BOL02715;Bolivia;;;;;;;;;;;;
BOL02716;Bolivia;;;;;;;;;;;;
BOL02717;Bolivia;;;;;;;;;;;;
BOL02718;Bolivia;;;;;;;;;;;;
BOL02719;Bolivia;;;;;;;;;;;;
BOL02720;Bolivia;;;;;;;;;;;;
BOL02721;Bolivia;;;;;;;;;;;;
BOL02722;Bolivia;;;;;;;;;;;;
BOL02723;Bolivia;;;;;;;;;;;;
BOL02724;Bolivia;;;;;;;;;;;;
BOL02725;Bolivia;;;;;;;;;;;;
BOL02726;Bolivia;;;;;;;;;;;;
BOL02727;Bolivia;;;;;;;;;;;;
BOL02728;Bolivia;;;;;;;;;;;;
BOL02729;Bolivia;;;;;;;;;;;;
BOL02730;Bolivia;;;;;;;;;;;;
BOL02731;Bolivia;;;;;;;;;;;;
BOL02732;Bolivia;;;;;;;;;;;;
BOL02733;Bolivia;;;;;;;;;;;;
BOL02734;Bolivia;;;;;;;;;;;;
BOL02735;Bolivia;;;;;;;;;;;;
BOL02736;Bolivia;;;;;;;;;;;;
BOL02737;Bolivia;;;;;;;;;;;;
BOL02738;Bolivia;;;;;;;;;;;;
BOL02739;Bolivia;;;;;;;;;;;;
BOL02740;Bolivia;;;;;;;;;;;;
BOL02741;Bolivia;;;;;;;;;;;;
BOL02742;Bolivia;;;;;;;;;;;;
BOL02743;Bolivia;;;;;;;;;;;;
BOL02744;Bolivia;;;;;;;;;;;;
BOL02745;Bolivia;;;;;;;;;;;;
BOL02746;Bolivia;;;;;;;;;;;;
BOL02747;Bolivia;;;;;;;;;;;;
BOL02748;Bolivia;;;;;;;;;;;;
BOL02749;Bolivia;;;;;;;;;;;;
BOL02750;Bolivia;;;;;;;;;;;;
BOL02751;Bolivia;;;;;;;;;;;;
BOL02752;Bolivia;;;;;;;;;;;;
BOL02753;Bolivia;;;;;;;;;;;;
BOL02754;Bolivia;;;;;;;;;;;;
BOL02755;Bolivia;;;;;;;;;;;;
BOL02756;Bolivia;;;;;;;;;;;;
BOL02757;Bolivia;;;;;;;;;;;;
BOL02758;Bolivia;;;;;;;;;;;;
BOL02759;Bolivia;;;;;;;;;;;;
BOL02760;Bolivia;;;;;;;;;;;;
BOL02761;Bolivia;;;;;;;;;;;;
BOL02762;Bolivia;;;;;;;;;;;;
BOL02763;Bolivia;;;;;;;;;;;;
BOL02764;Bolivia;;;;;;;;;;;;
BOL02765;Bolivia;;;;;;;;;;;;
BOL02766;Bolivia;;;;;;;;;;;;
BOL02767;Bolivia;;;;;;;;;;;;
BOL02768;Bolivia;;;;;;;;;;;;
BOL02769;Bolivia;;;;;;;;;;;;
BOL02770;Bolivia;;;;;;;;;;;;
BOL02771;Bolivia;SOCIOLOGÍA;Sociología;Sociología;;;;;;;;;
BOL02772;Bolivia;;;;;;;;;;;;
BOL02773;Bolivia;;;;;;;;;;;;
BOL02774;Bolivia;;;;;;;;;;;;
BOL02775;Bolivia;;;;;;;;;;;;
BOL02776;Bolivia;;;;;;;;;;;;
BOL02777;Bolivia;;;;;;;;;;;;
BOL02778;Bolivia;;;;;;;;;;;;
BOL02779;Bolivia;;;;;;;;;;;;
BOL02780;Bolivia;DERECHO;Derecho;Derecho;;;;;;;;;
BOL02781;Bolivia;;;;;;;;;;;;
BOL02782;Bolivia;;;;;;;;;;;;
BOL02783;Bolivia;;;;;;;;;;;;
BOL02784;Bolivia;;;;;;;;;;;;
BOL02785;Bolivia;;;;;;;;;;;;
BOL02786;Bolivia;;;;;;;;;;;;
BOL02787;Bolivia;;;;;;;;;;;;
BOL02788;Bolivia;;;;;;;;;;;;
BOL02789;Bolivia;;;;;;;;;;;;
BOL02790;Bolivia;;;;;;;;;;;;
BOL02791;Bolivia;;;;;;;;;;;;
BOL02792;Bolivia;;;;;;;;;;;;
BOL02793;Bolivia;;;;;;;;;;;;
BOL02794;Bolivia;;;;;;;;;;;;
BOL02795;Bolivia;;;;;;;;;;;;
BOL02796;Bolivia;;;;;;;;;;;;
BOL02797;Bolivia;;;;;;;;;;;;
BOL02798;Bolivia;;;;;;;;;;;;
BOL02799;Bolivia;CIENCIAS JURÍDICAS;Ciencias Jurídicas;Ciencias Jurídicas;;;;;;;;;
BOL02800;Bolivia;;;;;;;;;;;;
BOL02801;Bolivia;;;;;;;;;;;;
BOL02802;Bolivia;;;;;;;;;;;;
BOL02803;Bolivia;;;;;;;;;;;;
BOL02804;Bolivia;;;;;;;;;;;;
BOL02805;Bolivia;;;;;;;;;;;;
BOL02806;Bolivia;;;;;;;;;;;;
BOL02807;Bolivia;;;;;;;;;;;;
BOL02808;Bolivia;;;;;;;;;;;;
BOL02809;Bolivia;;;;;;;;;;;;
BOL02810;Bolivia;;;;;;;;;;;;
BOL02811;Bolivia;;;;;;;;;;;;
BOL02812;Bolivia;;;;;;;;;;;;
BOL02813;Bolivia;;;;;;;;;;;;
BOL02814;Bolivia;;;;;;;;;;;;
BOL02815;Bolivia;;;;;;;;;;;;
BOL02816;Bolivia;;;;;;;;;;;;
BOL02817;Bolivia;;;;;;;;;;;;
BOL02818;Bolivia;;;;;;;;;;;;
BOL02819;Bolivia;;;;;;;;;;;;
BOL02820;Bolivia;;;;;;;;;;;;
BOL02821;Bolivia;;;;;;;;;;;;
BOL02822;Bolivia;;;;;;;;;;;;
BOL02823;Bolivia;;;;;;;;;;;;
BOL02824;Bolivia;;;;;;;;;;;;
BOL02825;Bolivia;;;;;;;;;;;;
BOL02826;Bolivia;;;;;;;;;;;;
BOL02827;Bolivia;;;;;;;;;;;;
BOL02828;Bolivia;;;;;;;;;;;;
BOL02829;Bolivia;;;;;;;;;;;;
BOL02830;Bolivia;;;;;;;;;;;;
BOL02831;Bolivia;;;;;;;;;;;;
BOL02832;Bolivia;;;;;;;;;;;;
BOL02833;Bolivia;;;;;;;;;;;;
BOL02834;Bolivia;;;;;;;;;;;;
BOL02835;Bolivia;;;;;;;;;;;;
BOL02836;Bolivia;;;;;;;;;;;;
BOL02837;Bolivia;;;;;;;;;;;;
BOL02838;Bolivia;;;;;;;;;;;;
BOL02839;Bolivia;;;;;;;;;;;;
BOL02840;Bolivia;;;;;;;;;;;;
BOL02841;Bolivia;;;;;;;;;;;;
BOL02842;Bolivia;;;;;;;;;;;;
BOL02843;Bolivia;;;;;;;;;;;;
BOL02844;Bolivia;;;;;;;;;;;;
BOL02845;Bolivia;;;;;;;;;;;;
BOL02846;Bolivia;;;;;;;;;;;;
BOL02847;Bolivia;;;;;;;;;;;;
BOL02848;Bolivia;;;;;;;;;;;;
BOL02849;Bolivia;;;;;;;;;;;;
BOL02850;Bolivia;;;;;;;;;;;;
BOL02851;Bolivia;;;;;;;;;;;;
BOL02852;Bolivia;;;;;;;;;;;;
BOL02853;Bolivia;;;;;;;;;;;;
BOL02854;Bolivia;;;;;;;;;;;;
BOL02855;Bolivia;;;;;;;;;;;;
BOL02856;Bolivia;;;;;;;;;;;;
BOL02857;Bolivia;;;;;;;;;;;;
BOL02858;Bolivia;;;;;;;;;;;;
BOL02859;Bolivia;;;;;;;;;;;;
BOL02860;Bolivia;;;;;;;;;;;;
BOL02861;Bolivia;;;;;;;;;;;;
BOL02862;Bolivia;;;;;;;;;;;;
BOL02863;Bolivia;;;;;;;;;;;;
BOL02864;Bolivia;;;;;;;;;;;;
BOL02865;Bolivia;;;;;;;;;;;;
BOL02866;Bolivia;;;;;;;;;;;;
BOL02867;Bolivia;;;;;;;;;;;;
BOL02868;Bolivia;;;;;;;;;;;;
BOL02869;Bolivia;;;;;;;;;;;;
BOL02870;Bolivia;;;;;;;;;;;;
BOL02871;Bolivia;;;;;;;;;;;;
BOL02872;Bolivia;;;;;;;;;;;;
BOL02873;Bolivia;;;;;;;;;;;;
BOL02874;Bolivia;;;;;;;;;;;;
BOL02875;Bolivia;;;;;;;;;;;;
BOL02876;Bolivia;;;;;;;;;;;;
BOL02877;Bolivia;;;;;;;;;;;;
BOL02878;Bolivia;;;;;;;;;;;;
BOL02879;Bolivia;;;;;;;;;;;;
BOL02880;Bolivia;;;;;;;;;;;;
BOL02881;Bolivia;;;;;;;;;;;;
BOL02882;Bolivia;;;;;;;;;;;;
BOL02883;Bolivia;;;;;;;;;;;;
BOL02884;Bolivia;;;;;;;;;;;;
BOL02885;Bolivia;;;;;;;;;;;;
BOL02886;Bolivia;;;;;;;;;;;;
BOL02887;Bolivia;;;;;;;;;;;;
BOL02888;Bolivia;;;;;;;;;;;;
BOL02889;Bolivia;;;;;;;;;;;;
BOL02890;Bolivia;;;;;;;;;;;;
BOL02891;Bolivia;;;;;;;;;;;;
BOL02892;Bolivia;;;;;;;;;;;;
BOL02893;Bolivia;;;;;;;;;;;;
BOL02894;Bolivia;;;;;;;;;;;;
BOL02895;Bolivia;;;;;;;;;;;;
BOL02896;Bolivia;;;;;;;;;;;;
BOL02897;Bolivia;;;;;;;;;;;;
BOL02898;Bolivia;;;;;;;;;;;;
BOL02899;Bolivia;;;;;;;;;;;;
BOL02900;Bolivia;;;;;;;;;;;;
BOL02901;Bolivia;;;;;;;;;;;;
BOL02902;Bolivia;DERECHO;Derecho;Derecho;;;;;;;;;
BOL02903;Bolivia;DERECHO;Derecho;Derecho;;;;;;;;;
BOL02904;Bolivia;;;;;;;;;;;;
BOL02905;Bolivia;ADMINISTRACIÓN DE EMPRESAS;Administración de Empresas;Administración de Empresas;;;;;;;;;
BOL02906;Bolivia;ADMINISTRACIÓN DE EMPRESAS;Administración de Empresas;Administración de Empresas;;;;;;;;;
BOL02907;Bolivia;;;;;;;;;;;;
BOL02908;Bolivia;;;;;;;;;;;;
BOL02909;Bolivia;;;;;;;;;;;;
BOL02910;Bolivia;;;;;;;;;;;;
BOL02911;Bolivia;;;;;;;;;;;;
BOL02912;Bolivia;;;;;;;;;;;;
BOL02913;Bolivia;;;;;;;;;;;;
BOL02914;Bolivia;;;;;;;;;;;;
BOL02915;Bolivia;;;;;;;;;;;;
BOL02916;Bolivia;;;;;;;;;;;;
BOL02917;Bolivia;;;;;;;;;;;;
BOL02918;Bolivia;;;;;;;;;;;;
BOL02919;Bolivia;;;;;;;;;;;;
BOL02920;Bolivia;;;;;;;;;;;;
BOL02921;Bolivia;;;;;;;;;;;;
BOL02922;Bolivia;;;;;;;;;;;;
BOL02923;Bolivia;;;;;;;;;;;;
BOL02924;Bolivia;;;;;;;;;;;;
BOL02925;Bolivia;;;;;;;;;;;;
BOL02926;Bolivia;;;;;;;;;;;;
BOL02927;Bolivia;;;;;;;;;;;;
BOL02928;Bolivia;;;;;;;;;;;;
BOL02929;Bolivia;;;;;;;;;;;;
BOL02930;Bolivia;;;;;;;;;;;;
BOL02931;Bolivia;;;;;;;;;;;;
BOL02932;Bolivia;;;;;;;;;;;;
BOL02933;Bolivia;;;;;;;;;;;;
BOL02934;Bolivia;;;;;;;;;;;;
BOL02935;Bolivia;;;;;;;;;;;;
BOL02936;Bolivia;;;;;;;;;;;;
BOL02937;Bolivia;;;;;;;;;;;;
BOL02938;Bolivia;;;;;;;;;;;;
BOL02939;Bolivia;ARQUITECTURA URBANISMO;Arquitectura Urbanismo;Arquitectura Urbanismo;;;;ARQUITECTURA;Arquitectura;Arquitectura;;;
BOL02940;Bolivia;;;;;;;;;;;;
BOL02941;Bolivia;;;;;;;;;;;;
BOL02942;Bolivia;;;;;;;;;;;;
BOL02943;Bolivia;;;;;;;;;;;;
BOL02944;Bolivia;;;;;;;;;;;;
BOL02945;Bolivia;;;;;;;;;;;;
BOL02946;Bolivia;;;;;;;;;;;;
BOL02947;Bolivia;;;;;;;;;;;;
BOL02948;Bolivia;;;;;;;;;;;;
BOL02949;Bolivia;;;;;;;;;;;;
BOL02950;Bolivia;;;;;;;;;;;;
BOL02951;Bolivia;;;;;;;;;;;;
BOL02952;Bolivia;DERECHO;Derecho;Derecho;RELACIONES INTERNACIONALES;Relaciones Internacionales;Relaciones Internacionales;;;;;;
BOL02953;Bolivia;;;;;;;;;;;;
BOL02954;Bolivia;;;;;;;;;;;;
BOL02955;Bolivia;;;;;;;;;;;;
BOL02956;Bolivia;DERECHO PENAL YCIENCIAS CRIMINOLOGÍCAS;Derecho Penal Yciencias Criminologícas;Derecho Penal Yciencias Criminologícas;DERECHO PENAL Y CIENCIAS CRIMINOLOGICAS;Derecho Penal y Ciencias Criminologicas;Derecho Penal y Ciencias Criminologicas;;;;;;
BOL02957;Bolivia;;;;TEGNOLOGIA EDUCATIVA;Tegnologia Educativa;Tegnologia Educativa;;;;;;
BOL02958;Bolivia;VETERINARIA;Veterinaria;Veterinaria;LABORATORIO DE VETERINARIA;Laboratorio de Veterinaria;Laboratorio de Veterinaria;;;;;;
BOL02959;Bolivia;;;;;;;;;;;;
BOL02960;Bolivia;;;;;;;;;;;;
BOL02961;Bolivia;;;;;;;;;;;;
BOL02962;Bolivia;;;;;;;;;;;;
BOL02963;Bolivia;;;;;;;;;;;;
BOL02964;Bolivia;;;;;;;;;;;;
BOL02965;Bolivia;;;;;;;;;;;;
BOL02966;Bolivia;;;;;;;;;;;;
BOL02967;Bolivia;;;;;;;;;;;;
BOL02968;Bolivia;;;;;;;;;;;;
BOL02969;Bolivia;;;;;;;;;;;;
BOL02970;Bolivia;;;;;;;;;;;;
BOL02971;Bolivia;;;;;;;;;;;;
BOL02972;Bolivia;;;;;;;;;;;;
BOL02973;Bolivia;;;;;;;;;;;;
BOL02974;Bolivia;;;;;;;;;;;;
BOL02975;Bolivia;;;;;;;;;;;;
BOL02976;Bolivia;;;;;;;;;;;;
BOL02977;Bolivia;;;;;;;;;;;;
BOL02978;Bolivia;;;;;;;;;;;;
BOL02979;Bolivia;;;;;;;;;;;;
BOL02980;Bolivia;;;;;;;;;;;;
BOL02981;Bolivia;;;;;;;;;;;;
BOL02982;Bolivia;;;;;;;;;;;;
BOL02983;Bolivia;;;;;;;;;;;;
BOL02984;Bolivia;;;;;;;;;;;;
BOL02985;Bolivia;;;;;;;;;;;;
BOL02986;Bolivia;;;;;;;;;;;;
BOL02987;Bolivia;;;;;;;;;;;;
BOL02988;Bolivia;;;;;;;;;;;;
BOL02989;Bolivia;;;;;;;;;;;;
BOL02990;Bolivia;;;;;;;;;;;;
BOL02991;Bolivia;;;;;;;;;;;;
BOL02992;Bolivia;;;;;;;;;;;;
BOL02993;Bolivia;;;;;;;;;;;;
BOL02994;Bolivia;;;;;;;;;;;;
BOL02995;Bolivia;;;;;;;;;;;;
BOL02996;Bolivia;;;;;;;;;;;;
BOL02997;Bolivia;;;;;;;;;;;;
BOL02998;Bolivia;;;;;;;;;;;;
BOL02999;Bolivia;;;;;;;;;;;;
BOL03000;Bolivia;;;;;;;;;;;;
BOL03001;Bolivia;;;;;;;;;;;;
BOL03002;Bolivia;;;;;;;;;;;;
BOL03003;Bolivia;;;;;;;;;;;;
BOL03004;Bolivia;;;;;;;;;;;;
BOL03005;Bolivia;;;;;;;;;;;;
BOL03006;Bolivia;;;;;;;;;;;;
BOL03007;Bolivia;;;;;;;;;;;;
BOL03008;Bolivia;;;;;;;;;;;;
BOL03009;Bolivia;;;;;;;;;;;;
BOL03010;Bolivia;;;;Administración de Empresas;Administración de Empresas;Administración de Empresas;;;;;;
BOL03011;Bolivia;;;;;;;;;;;;
BOL03012;Bolivia;;;;;;;;;;;;
BOL03013;Bolivia;;;;;;;;;;;;
BOL03014;Bolivia;;;;;;;;;;;;
BOL03015;Bolivia;;;;;;;;;;;;
BOL03016;Bolivia;;;;;;;;;;;;
BOL03017;Bolivia;;;;;;;;;;;;
BOL03018;Bolivia;;;;;;;;;;;;
BOL03019;Bolivia;;;;;;;;;;;;
