survey_Id;Country;D3_gender;Spelling ;Translate_ES;Synonyms;Contextualization;SOGIE;SOGIE_Classification
BOL00911;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00912;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00913;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00914;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00915;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00916;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00917;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00918;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00919;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00920;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00921;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00922;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00923;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00924;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00925;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00926;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00927;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00928;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00929;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00930;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00931;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00932;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00933;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00934;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00935;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00936;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00937;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00938;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00939;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00940;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00941;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00942;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00943;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00944;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00945;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00946;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00947;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00948;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00949;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00950;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00951;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00952;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00953;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00954;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00955;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00956;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00957;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00958;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00959;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00960;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00961;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00962;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00963;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00964;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00965;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00966;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00967;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00968;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00969;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00970;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00971;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00972;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00973;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00974;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00975;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00976;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00977;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00978;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00979;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00980;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00981;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00982;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00983;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00984;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00985;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00986;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00987;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00988;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00989;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00990;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00991;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00992;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00993;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00994;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00995;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00996;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00997;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00998;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00999;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01000;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01001;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01002;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01003;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01004;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01005;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01006;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01007;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01008;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01009;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01010;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01011;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01012;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01013;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01014;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01015;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01016;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01017;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01018;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01019;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01020;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01021;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01022;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01023;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01024;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01025;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01026;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01027;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01028;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01029;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01030;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01031;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01032;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01033;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01034;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01035;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01036;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01037;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01038;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01039;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01040;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01041;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01042;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01043;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01044;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01045;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01046;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01047;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01048;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01049;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01050;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01051;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01052;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01053;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01054;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01055;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01056;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01057;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01058;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01059;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01060;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01061;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01062;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01063;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01064;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01065;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01066;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01067;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01068;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01069;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01070;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01071;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01072;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01073;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01074;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01075;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01076;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01077;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01078;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01079;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01080;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01081;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01082;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01083;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01084;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01085;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01086;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL01087;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
