survey_Id;Country;D11_O_professional_area_other;D11_O_professional_area_other_spelling;D11_O_professional_area_other_translate_es
BRA03451;Brasil;Saúde;Saúde;Salud
BRA03452;Brasil;;;
BRA03453;Brasil;Sajde;Saúde;Salud
BRA03454;Brasil;;;
BRA03455;Brasil;comércio;Comércio;Comercio
BRA03456;Brasil;;;
BRA03457;Brasil;;;
BRA03458;Brasil;;;
BRA03459;Brasil;;;
BRA03460;Brasil;;;
BRA03461;Brasil;;;
BRA03462;Brasil;;;
BRA03463;Brasil;;;
BRA03464;Brasil;;;
BRA03465;Brasil;;;
BRA03466;Brasil;Atendendo;Atendimento;Atención
BRA03467;Brasil;;;
BRA03468;Brasil;Saúde;Saúde;Salud
BRA03469;Brasil;;;
BRA03470;Brasil;;;
BRA03471;Brasil;;;
BRA03472;Brasil;;;
BRA03473;Brasil;;;
BRA03474;Brasil;;;
BRA03475;Brasil;;;
BRA03476;Brasil;;;
BRA03477;Brasil;;;
BRA03478;Brasil;;;
BRA03479;Brasil;Setor aeroportuário;Setor Aeroportuário;Sector Aeroportuario
BRA03480;Brasil;;;
BRA03481;Brasil;;;
BRA03482;Brasil;Confeiteira;Confeiteiro(a);Pastelero(a)
BRA03483;Brasil;Recursos humanos;Recursos Humanos;Recursos Humanos
BRA03484;Brasil;;;
BRA03485;Brasil;;;
BRA03486;Brasil;Estudante;Estudante;Estudiante
BRA03487;Brasil;secretaria;Secretaria;Secretaría
BRA03488;Brasil;;;
BRA03489;Brasil;;;
BRA03490;Brasil;Serviços;Serviços;Servicios
BRA03491;Brasil;;;
BRA03492;Brasil;Administração;Administração;Administración
BRA03493;Brasil;massoterapia;Massoterapia;Masoterapia
BRA03494;Brasil;;;
BRA03495;Brasil;;;
BRA03496;Brasil;;;
BRA03497;Brasil;Setor alimentício;Setor Alimentício;Sector Alimenticio
BRA03498;Brasil;;;
BRA03499;Brasil;;;
BRA03500;Brasil;financeiro;Financeiro;Financiero
BRA03501;Brasil;;;
BRA03502;Brasil;Administração;Administração;Administración
BRA03503;Brasil;;;
BRA03504;Brasil;;;
BRA03505;Brasil;;;
BRA03506;Brasil;;;
BRA03507;Brasil;;;
BRA03508;Brasil;;;
BRA03509;Brasil;Jurídico;Jurídico;Jurídico
BRA03510;Brasil;Saúde;Saúde;Salud
BRA03511;Brasil;;;
BRA03512;Brasil;;;
BRA03513;Brasil;;;
BRA03514;Brasil;;;
BRA03515;Brasil;EMPESARIA RAMO DA MODA;Empresário(a) do Ramo da Moda;Empresario(a) del Ramo de la Moda
BRA03516;Brasil;;;
BRA03517;Brasil;;;
BRA03518;Brasil;;;
BRA03519;Brasil;;;
BRA03520;Brasil;;;
BRA03521;Brasil;Saúde;Saúde;Salud
BRA03522;Brasil;;;
BRA03523;Brasil;;;
BRA03524;Brasil;;;
BRA03525;Brasil;;;
BRA03526;Brasil;;;
BRA03527;Brasil;Saúde;Saúde;Salud
BRA03528;Brasil;serviços;Serviços;Servicios
BRA03529;Brasil;;;
BRA03530;Brasil;;;
BRA03531;Brasil;;;
BRA03532;Brasil;Serviços;Serviços;Servicios
BRA03533;Brasil;Saúde;Saúde;Salud
BRA03534;Brasil;;;
BRA03535;Brasil;;;
BRA03536;Brasil;;;
BRA03537;Brasil;;;
BRA03538;Brasil;;;
BRA03539;Brasil;;;
BRA03540;Brasil;;;
BRA03541;Brasil;;;
BRA03542;Brasil;;;
BRA03543;Brasil;;;
BRA03544;Brasil;Saúde;Saúde;Salud
BRA03545;Brasil;;;
BRA03546;Brasil;;;
BRA03547;Brasil;;;
BRA03548;Brasil;;;
BRA03549;Brasil;;;
BRA03550;Brasil;;;
BRA03551;Brasil;;;
BRA03552;Brasil;fotografia;Fotografia;Fotografía
BRA03553;Brasil;;;
BRA03554;Brasil;;;
BRA03555;Brasil;;;
BRA03556;Brasil;Analista de TI;Analista de TI;Analista de TI
BRA03557;Brasil;;;
BRA03558;Brasil;;;
BRA03559;Brasil;;;
BRA03560;Brasil;;;
BRA03561;Brasil;;;
BRA03562;Brasil;;;
BRA03563;Brasil;;;
BRA03564;Brasil;;;
BRA03565;Brasil;;;
BRA03566;Brasil;;;
BRA03567;Brasil;;;
BRA03568;Brasil;;;
BRA03569;Brasil;;;
BRA03570;Brasil;;;
BRA03571;Brasil;;;
BRA03572;Brasil;;;
BRA03573;Brasil;;;
BRA03574;Brasil;LOGÍSTICA;Logística;Logística
BRA03575;Brasil;Fiscal;Fiscal;Fiscal
BRA03576;Brasil;;;
BRA03577;Brasil;;;
BRA03578;Brasil;Saude;Saúde;Salud
BRA03579;Brasil;;;
BRA03580;Brasil;;;
BRA03581;Brasil;;;
BRA03582;Brasil;;;
BRA03583;Brasil;;;
BRA03584;Brasil;Escola de música;Escola de Música;Escuela de Música
BRA03585;Brasil;;;
BRA03586;Brasil;;;
BRA03587;Brasil;;;
BRA03588;Brasil;;;
BRA03589;Brasil;;;
BRA03590;Brasil;;;
BRA03591;Brasil;;;
BRA03592;Brasil;;;
BRA03593;Brasil;;;
BRA03594;Brasil;;;
BRA03595;Brasil;;;
BRA03596;Brasil;;;
BRA03597;Brasil;;;
BRA03598;Brasil;;;
BRA03599;Brasil;;;
BRA03600;Brasil;;;
BRA03601;Brasil;;;
BRA03602;Brasil;Não estou trabalhando;Não Trabalho;No Trabajo
BRA03603;Brasil;;;
BRA03604;Brasil;;;
BRA03605;Brasil;;;
BRA03606;Brasil;Contabilidade;Contabilidade;Contabilidad
BRA03607;Brasil;;;
BRA03608;Brasil;;;
BRA03609;Brasil;;;
BRA03610;Brasil;Engenharia;Engenharia;Ingeniería
BRA03611;Brasil;;;
BRA03612;Brasil;revenda de gas;Revenda de Gás;Reventa de Gas
BRA03613;Brasil;;;
BRA03614;Brasil;;;
BRA03615;Brasil;;;
BRA03616;Brasil;saude;Saúde;Salud
BRA03617;Brasil;;;
BRA03618;Brasil;;;
BRA03619;Brasil;;;
BRA03620;Brasil;;;
BRA03621;Brasil;imobiliaria;Imobiliária;Inmobiliaria
BRA03622;Brasil;;;
BRA03623;Brasil;exploração de quadra poliesportiva;Exploração de Quadra Poliesportiva;Explotación de Cancha Polideportiva
BRA03624;Brasil;;;
BRA03625;Brasil;;;
BRA03626;Brasil;;;
BRA03627;Brasil;Saúde;Saúde;Salud
BRA03628;Brasil;;;
BRA03629;Brasil;;;
BRA03630;Brasil;;;
BRA03631;Brasil;;;
BRA03632;Brasil;;;
BRA03633;Brasil;Serviços;Serviços;Servicios
BRA03634;Brasil;;;
BRA03635;Brasil;Policia Civil;Polícia Civil;Policía Civil
BRA03636;Brasil;;;
BRA03637;Brasil;;;
BRA03638;Brasil;;;
BRA03639;Brasil;;;
BRA03640;Brasil;;;
BRA03641;Brasil;;;
BRA03642;Brasil;;;
BRA03643;Brasil;;;
BRA03644;Brasil;;;
BRA03645;Brasil;;;
BRA03646;Brasil;;;
BRA03647;Brasil;;;
BRA03648;Brasil;;;
BRA03649;Brasil;Comercial;Comercial;Comercial
BRA03650;Brasil;Gastronomia;Gastronomia;Gastronomía
BRA03651;Brasil;;;
BRA03652;Brasil;;;
BRA03653;Brasil;Não estou trabalhando;Não Trabalho;No Trabajo
BRA03654;Brasil;;;
BRA03655;Brasil;;;
BRA03656;Brasil;;;
BRA03657;Brasil;Varejo farmacêutico;Varejo Farmacêutico;Minorista Farmacéutico
BRA03658;Brasil;jurídico;Jurídico;Jurídico
BRA03659;Brasil;;;
BRA03660;Brasil;Usina biodiesel;Usina de Biodiesel;Planta de Biodiesel
BRA03661;Brasil;Fisioterapia;Fisioterapia;Fisioterapia
BRA03662;Brasil;;;
BRA03663;Brasil;;;
BRA03664;Brasil;;;
BRA03665;Brasil;;;
BRA03666;Brasil;;;
BRA03667;Brasil;;;
BRA03668;Brasil;;;
BRA03669;Brasil;serviços profissionais;Serviços Profissionais;Servicios Profissionais
BRA03670;Brasil;;;
BRA03671;Brasil;;;
BRA03672;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA03673;Brasil;;;
BRA03674;Brasil;;;
BRA03675;Brasil;Farmacia;Farmácia;Farmacia
BRA03676;Brasil;Administrativo;Administrativo;Administrativo
BRA03677;Brasil;;;
BRA03678;Brasil;;;
BRA03679;Brasil;;;
BRA03680;Brasil;Saúde;Saúde;Salud
BRA03681;Brasil;;;
BRA03682;Brasil;;;
BRA03683;Brasil;Não;Não Informado;No Informado
BRA03684;Brasil;;;
BRA03685;Brasil;;;
BRA03686;Brasil;;;
BRA03687;Brasil;;;
BRA03688;Brasil;Serviço Público;Serviço Público;Servicio Público
BRA03689;Brasil;;;
BRA03690;Brasil;;;
BRA03691;Brasil;;;
BRA03692;Brasil;;;
BRA03693;Brasil;;;
BRA03694;Brasil;;;
BRA03695;Brasil;;;
BRA03696;Brasil;;;
BRA03697;Brasil;;;
BRA03698;Brasil;Bckdb;Não Informado;No Informado
BRA03699;Brasil;;;
BRA03700;Brasil;;;
BRA03701;Brasil;;;
BRA03702;Brasil;;;
BRA03703;Brasil;;;
BRA03704;Brasil;Gastronomia;Gastronomia;Gastronomía
BRA03705;Brasil;;;
BRA03706;Brasil;;;
BRA03707;Brasil;;;
BRA03708;Brasil;Negócio próprio;Negócio Próprio;Negocio Propio
BRA03709;Brasil;DESEMPREGADA;Desempregado(a);Desempleado(a)
BRA03710;Brasil;Licenciamento Ambiental;Licenciamento Ambiental;Licenciamiento Ambiental
BRA03711;Brasil;;;
BRA03712;Brasil;;;
BRA03713;Brasil;Saúde;Saúde;Salud
BRA03714;Brasil;;;
BRA03715;Brasil;;;
BRA03716;Brasil;não trabalho;Não Trabalho;No Trabajo
BRA03717;Brasil;;;
BRA03718;Brasil;;;
BRA03719;Brasil;;;
BRA03720;Brasil;;;
BRA03721;Brasil;Associação/ papelaria personalizada;Associação/Papelaria Personalizada;Asociación/Papelería Personalizada
BRA03722;Brasil;;;
BRA03723;Brasil;;;
BRA03724;Brasil;;;
BRA03725;Brasil;Setor Financeiro;Setor Financeiro;Setor Financiero
BRA03726;Brasil;;;
BRA03727;Brasil;;;
BRA03728;Brasil;;;
BRA03729;Brasil;;;
BRA03730;Brasil;;;
BRA03731;Brasil;;;
BRA03732;Brasil;;;
BRA03733;Brasil;;;
BRA03734;Brasil;;;
BRA03735;Brasil;Armazenagem;Armazenagem;Almacenamiento
BRA03736;Brasil;;;
BRA03737;Brasil;Empreendo;Empreendedorismo;Emprendimiento
BRA03738;Brasil;;;
BRA03739;Brasil;;;
BRA03740;Brasil;Autônomo;Autônomo(a);Autónomo(a)
BRA03741;Brasil;;;
BRA03742;Brasil;;;
BRA03743;Brasil;;;
BRA03744;Brasil;Serviços financeiros;Serviços Financeiros;Servicios Financeiros
BRA03745;Brasil;;;
BRA03746;Brasil;;;
BRA03747;Brasil;;;
BRA03748;Brasil;;;
BRA03749;Brasil;;;
BRA03750;Brasil;;;
BRA03751;Brasil;;;
BRA03752;Brasil;;;
BRA03753;Brasil;;;
BRA03754;Brasil;;;
BRA03755;Brasil;;;
BRA03756;Brasil;;;
BRA03757;Brasil;;;
BRA03758;Brasil;;;
BRA03759;Brasil;;;
BRA03760;Brasil;;;
BRA03761;Brasil;Vendas;Vendas;Ventas
BRA03762;Brasil;Tecnologia da informação;Tecnologia da Informação;Tecnologia de la Información
BRA03763;Brasil;;;
BRA03764;Brasil;;;
BRA03765;Brasil;;;
BRA03766;Brasil;Segurança Privada;Segurança Privada;Seguridad Privada
BRA03767;Brasil;;;
BRA03768;Brasil;Advocacia;Advocacia;Abogacía
BRA03769;Brasil;;;
BRA03770;Brasil;;;
BRA03771;Brasil;Comércio;Comércio;Comercio
BRA03772;Brasil;;;
BRA03773;Brasil;;;
BRA03774;Brasil;;;
BRA03775;Brasil;;;
BRA03776;Brasil;Varejo;Varejo;Minorista
BRA03777;Brasil;;;
BRA03778;Brasil;;;
BRA03779;Brasil;;;
BRA03780;Brasil;;;
BRA03781;Brasil;Setor privado;Setor Privado;Setor Privado
BRA03782;Brasil;;;
BRA03783;Brasil;;;
BRA03784;Brasil;;;
BRA03785;Brasil;;;
BRA03786;Brasil;;;
BRA03787;Brasil;;;
BRA03788;Brasil;;;
BRA03789;Brasil;;;
BRA03790;Brasil;;;
BRA03791;Brasil;;;
BRA03792;Brasil;;;
BRA03793;Brasil;;;
BRA03794;Brasil;;;
BRA03795;Brasil;;;
BRA03796;Brasil;Varejo;Varejo;Minorista
BRA03797;Brasil;;;
BRA03798;Brasil;;;
BRA03799;Brasil;;;
BRA03800;Brasil;;;
BRA03801;Brasil;;;
BRA03802;Brasil;Hdkdbdk;Não Informado;No Informado
BRA03803;Brasil;;;
BRA03804;Brasil;;;
BRA03805;Brasil;Financeiro;Financeiro;Financiero
BRA03806;Brasil;;;
BRA03807;Brasil;ti;TI (Tecnologia da Informação);TI (Tecnologia de la Información)
BRA03808;Brasil;;;
BRA03809;Brasil;;;
BRA03810;Brasil;;;
BRA03811;Brasil;Saúde;Saúde;Salud
BRA03812;Brasil;consultoria;Consultoria;Consultoría
BRA03813;Brasil;;;
BRA03814;Brasil;;;
BRA03815;Brasil;Analista;Analista;Analista
BRA03816;Brasil;;;
BRA03817;Brasil;comercio varejista;Comércio Varejista;Comercio Minorista
BRA03818;Brasil;;;
BRA03819;Brasil;;;
BRA03820;Brasil;Ciência;Ciência;Ciencia
BRA03821;Brasil;Saude;Saúde;Salud
BRA03822;Brasil;;;
BRA03823;Brasil;;;
BRA03824;Brasil;Tecnologia de TI;Tecnologia da Informação (TI);Tecnologia de la Información (TI)
BRA03825;Brasil;;;
BRA03826;Brasil;;;
BRA03827;Brasil;;;
BRA03828;Brasil;;;
BRA03829;Brasil;Estudando;Estudante;Estudiante
BRA03830;Brasil;;;
BRA03831;Brasil;Só estudo;Estudante;Estudiante
BRA03832;Brasil;;;
BRA03833;Brasil;;;
BRA03834;Brasil;;;
BRA03835;Brasil;;;
BRA03836;Brasil;;;
BRA03837;Brasil;texto;Não Informado;No Informado
BRA03838;Brasil;SAUDE;Saúde;Salud
BRA03839;Brasil;Transporte Rodoviário;Transporte Rodoviário;Transporte Vial
BRA03840;Brasil;;;
BRA03841;Brasil;Esporte;Esporte;Deporte
BRA03842;Brasil;;;
BRA03843;Brasil;;;
BRA03844;Brasil;;;
BRA03845;Brasil;;;
BRA03846;Brasil;;;
BRA03847;Brasil;Turismo;Turismo;Turismo
BRA03848;Brasil;;;
BRA03849;Brasil;;;
BRA03850;Brasil;;;
BRA03851;Brasil;;;
BRA03852;Brasil;;;
BRA03853;Brasil;;;
BRA03854;Brasil;;;
BRA03855;Brasil;;;
BRA03856;Brasil;;;
BRA03857;Brasil;;;
BRA03858;Brasil;;;
BRA03859;Brasil;Projeto arquitetônico;Projeto Arquitetônico;Proyecto Arquitectónico
BRA03860;Brasil;;;
BRA03861;Brasil;Religioso;Setor Religioso;Setor Religioso
BRA03862;Brasil;;;
BRA03863;Brasil;Jurídico;Jurídico;Jurídico
BRA03864;Brasil;Clínica de psicologia;Clínica de Psicologia;Clínica de Psicología
BRA03865;Brasil;Grafica e Editora;Gráfica e Editora;Gráfica y Editora
BRA03866;Brasil;;;
BRA03867;Brasil;;;
BRA03868;Brasil;;;
BRA03869;Brasil;;;
BRA03870;Brasil;Imóveis;Imóveis;Inmuebles
BRA03871;Brasil;;;
BRA03872;Brasil;;;
BRA03873;Brasil;;;
BRA03874;Brasil;Vendas;Vendas;Ventas
BRA03875;Brasil;;;
BRA03876;Brasil;;;
BRA03877;Brasil;moda/vestuário;Moda/Vestuário;Moda/Vestuario
BRA03878;Brasil;;;
BRA03879;Brasil;;;
BRA03880;Brasil;;;
BRA03881;Brasil;Constelação;Constelação;Constelación
BRA03882;Brasil;;;
BRA03883;Brasil;;;
BRA03884;Brasil;;;
BRA03885;Brasil;;;
BRA03886;Brasil;saude;Saúde;Salud
BRA03887;Brasil;;;
BRA03888;Brasil;;;
BRA03889;Brasil;;;
BRA03890;Brasil;Saúde;Saúde;Salud
BRA03891;Brasil;;;
BRA03892;Brasil;;;
BRA03893;Brasil;Financeiro;Financeiro;Financiero
BRA03894;Brasil;;;
BRA03895;Brasil;Stok atacadista;Stok Atacadista;Stok Mayorista
BRA03896;Brasil;Saúde;Saúde;Salud
BRA03897;Brasil;Clínica de crianças atípicas;Clínica para Crianças Atípicas;Clínica para Niños Atípicos
BRA03898;Brasil;;;
BRA03899;Brasil;;;
BRA03900;Brasil;;;
BRA03901;Brasil;Educação física;Educação Física;Educación Física
BRA03902;Brasil;;;
BRA03903;Brasil;Atacado;Atacado;Mayorista
BRA03904;Brasil;;;
BRA03905;Brasil;;;
BRA03906;Brasil;Vendas;Vendas;Ventas
BRA03907;Brasil;;;
BRA03908;Brasil;;;
BRA03909;Brasil;;;
BRA03910;Brasil;;;
BRA03911;Brasil;;;
BRA03912;Brasil;;;
BRA03913;Brasil;;;
BRA03914;Brasil;;;
BRA03915;Brasil;Músico;Músico;Músico(a)
BRA03916;Brasil;Operacional;Operacional;Operacional
BRA03917;Brasil;;;
BRA03918;Brasil;;;
BRA03919;Brasil;;;
BRA03920;Brasil;;;
BRA03921;Brasil;;;
BRA03922;Brasil;;;
BRA03923;Brasil;;;
BRA03924;Brasil;;;
BRA03925;Brasil;Design;Design;Diseño
BRA03926;Brasil;Turismo;Turismo;Turismo
BRA03927;Brasil;;;
BRA03928;Brasil;;;
BRA03929;Brasil;;;
BRA03930;Brasil;Venda;Venda;Venta
BRA03931;Brasil;;;
BRA03932;Brasil;;;
BRA03933;Brasil;;;
BRA03934;Brasil;;;
BRA03935;Brasil;;;
BRA03936;Brasil;;;
BRA03937;Brasil;SaaS;SaaS (Software as a Service);SaaS (Software as a Service)
BRA03938;Brasil;;;
BRA03939;Brasil;;;
BRA03940;Brasil;;;
BRA03941;Brasil;dropservice;Dropservicing;Dropservicing
BRA03942;Brasil;;;
BRA03943;Brasil;;;
BRA03944;Brasil;Administrativo;Administrativo;Administrativo
BRA03945;Brasil;;;
BRA03946;Brasil;;;
BRA03947;Brasil;;;
BRA03948;Brasil;;;
BRA03949;Brasil;Bebidas;Sector de Bebidas;Sector de Bebidas
BRA03950;Brasil;;;
BRA03951;Brasil;;;
BRA03952;Brasil;;;
BRA03953;Brasil;;;
BRA03954;Brasil;;;
BRA03955;Brasil;;;
BRA03956;Brasil;;;
BRA03957;Brasil;;;
BRA03958;Brasil;Nutrição;Nutrição;Nutrición
BRA03959;Brasil;;;
BRA03960;Brasil;Saúde;Saúde;Salud
BRA03961;Brasil;;;
BRA03962;Brasil;Tradução;Tradução;Traducción
BRA03963;Brasil;Estética;Estética;Estética
BRA03964;Brasil;;;
BRA03965;Brasil;;;
BRA03966;Brasil;IMOBILIARIO;Imobiliário;Inmobiliario
BRA03967;Brasil;;;
BRA03968;Brasil;Advocacia;Advocacia;Abogacía
BRA03969;Brasil;;;
BRA03970;Brasil;;;
BRA03971;Brasil;Lojista;Lojista;Tendero(a)
BRA03972;Brasil;;;
BRA03973;Brasil;Engenharia civil;Engenharia Civil;Ingeniería Civil
BRA03974;Brasil;;;
BRA03975;Brasil;;;
BRA03976;Brasil;;;
BRA03977;Brasil;;;
BRA03978;Brasil;;;
BRA03979;Brasil;;;
BRA03980;Brasil;;;
BRA03981;Brasil;;;
BRA03982;Brasil;;;
BRA03983;Brasil;;;
BRA03984;Brasil;;;
BRA03985;Brasil;;;
BRA03986;Brasil;;;
BRA03987;Brasil;;;
BRA03988;Brasil;Financeiro;Financeiro;Financiero
BRA03989;Brasil;;;
BRA03990;Brasil;;;
BRA03991;Brasil;;;
BRA03992;Brasil;Bancos;Setor Bancário;Sector Bancario
BRA03993;Brasil;;;
BRA03994;Brasil;;;
BRA03995;Brasil;;;
BRA03996;Brasil;;;
BRA03997;Brasil;;;
BRA03998;Brasil;;;
BRA03999;Brasil;;;
BRA04000;Brasil;;;
BRA04001;Brasil;;;
BRA04002;Brasil;;;
BRA04003;Brasil;;;
BRA04004;Brasil;;;
BRA04005;Brasil;profissional liberal;Profissional Liberal;Profesional Liberal
BRA04006;Brasil;;;
BRA04007;Brasil;;;
BRA04008;Brasil;Cozinha do prédio;Serviços de Cozinha;Servicios de Cocina
BRA04009;Brasil;Comércio varejista;Comércio Varejista;Comercio Minorista
BRA04010;Brasil;;;
BRA04011;Brasil;turismo;Turismo;Turismo
BRA04012;Brasil;;;
BRA04013;Brasil;;;
BRA04014;Brasil;;;
BRA04015;Brasil;;;
BRA04016;Brasil;Contabilidade;Contabilidade;Contabilidad
BRA04017;Brasil;;;
BRA04018;Brasil;;;
BRA04019;Brasil;;;
BRA04020;Brasil;;;
BRA04021;Brasil;;;
BRA04022;Brasil;;;
BRA04023;Brasil;;;
BRA04024;Brasil;;;
BRA04025;Brasil;;;
BRA04026;Brasil;;;
BRA04027;Brasil;Saude e Segurança do Trabalho;Saúde e Segurança do Trabalho;Salud y Seguridad Laboral
BRA04028;Brasil;;;
BRA04029;Brasil;;;
BRA04030;Brasil;Comercio/supermercado;Comércio/Supermercado;Comercio/Supermercado
BRA04031;Brasil;;;
BRA04032;Brasil;;;
BRA04033;Brasil;;;
BRA04034;Brasil;industria;Indústria;Industria
BRA04035;Brasil;Saúde;Saúde;Salud
BRA04036;Brasil;saúde;Saúde;Salud
BRA04037;Brasil;Saúde;Saúde;Salud
BRA04038;Brasil;;;
BRA04039;Brasil;Aprendiz;Aprendiz;Aprendiz
BRA04040;Brasil;;;
BRA04041;Brasil;;;
BRA04042;Brasil;;;
BRA04043;Brasil;;;
BRA04044;Brasil;escritório;Escritório;Oficina
BRA04045;Brasil;;;
BRA04046;Brasil;;;
BRA04047;Brasil;;;
BRA04048;Brasil;Medicina;Medicina;Medicina
BRA04049;Brasil;;;
BRA04050;Brasil;;;
BRA04051;Brasil;;;
BRA04052;Brasil;Desempregada;Desempregado(a);Desempleado(a)
BRA04053;Brasil;Financeiro;Financeiro;Financiero
BRA04054;Brasil;;;
BRA04055;Brasil;;;
BRA04056;Brasil;Massoterapia;Massoterapia;Masoterapia
BRA04057;Brasil;;;
BRA04058;Brasil;;;
BRA04059;Brasil;;;
BRA04060;Brasil;;;
BRA04061;Brasil;;;
BRA04062;Brasil;;;
BRA04063;Brasil;Estágio em serviço social;Estágio em Serviço Social;Pasantía en Trabajo Social
BRA04064;Brasil;;;
BRA04065;Brasil;;;
BRA04066;Brasil;;;
BRA04067;Brasil;;;
BRA04068;Brasil;;;
BRA04069;Brasil;Saúde;Saúde;Salud
BRA04070;Brasil;;;
BRA04071;Brasil;;;
BRA04072;Brasil;;;
BRA04073;Brasil;Hospitalar;Setor Hospitalar;Sector Hospitalario
BRA04074;Brasil;Nenhuma;Nenhuma Profissão Informada;Ninguna Profesión Informada
BRA04075;Brasil;;;
BRA04076;Brasil;;;
BRA04077;Brasil;Administração;Administração;Administración
BRA04078;Brasil;;;
BRA04079;Brasil;Empregada doméstica;Empregado(a) Doméstico(a);Empleado(a) Doméstico(a)
BRA04080;Brasil;Contabilidade;Contabilidade;Contabilidad
BRA04081;Brasil;;;
BRA04082;Brasil;;;
BRA04083;Brasil;;;
BRA04084;Brasil;Setor automotivo;Setor Automotivo;Sector Automotriz
BRA04085;Brasil;;;
BRA04086;Brasil;;;
BRA04087;Brasil;;;
BRA04088;Brasil;;;
BRA04089;Brasil;;;
BRA04090;Brasil;;;
BRA04091;Brasil;;;
BRA04092;Brasil;Radiestesista;Radiestesista;Radiestesista
BRA04093;Brasil;;;
BRA04094;Brasil;;;
BRA04095;Brasil;;;
BRA04096;Brasil;;;
BRA04097;Brasil;Ambiental;Setor Ambiental;Sector Ambiental
BRA04098;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA04099;Brasil;;;
BRA04100;Brasil;;;
BRA04101;Brasil;;;
BRA04102;Brasil;;;
BRA04103;Brasil;;;
BRA04104;Brasil;;;
BRA04105;Brasil;;;
BRA04106;Brasil;;;
BRA04107;Brasil;;;
BRA04108;Brasil;;;
BRA04109;Brasil;Frelancer assistente virtual;Freelancer Assistente Virtual;Freelancer Asistente Virtual
BRA04110;Brasil;;;
BRA04111;Brasil;;;
BRA04112;Brasil;;;
BRA04113;Brasil;;;
BRA04114;Brasil;entretenimento;Entretenimento;Entretenimiento
BRA04115;Brasil;Recursos Humanos;Recursos Humanos;Recursos Humanos
BRA04116;Brasil;estágios;Estágio;Pasantía
BRA04117;Brasil;TURISMO;Turismo;Turismo
BRA04118;Brasil;turismo;Turismo;Turismo
BRA04119;Brasil;;;
BRA04120;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA04121;Brasil;;;
BRA04122;Brasil;;;
BRA04123;Brasil;comercio;Comércio;Comercio
BRA04124;Brasil;Administração privada;Administração Privada;Administración Privada
BRA04125;Brasil;;;
BRA04126;Brasil;;;
BRA04127;Brasil;;;
BRA04128;Brasil;Nenhum;Não Informado;No Informado
BRA04129;Brasil;Estudante;Estudante;Estudiante
BRA04130;Brasil;;;
BRA04131;Brasil;;;
BRA04132;Brasil;Saude;Saúde;Salud
BRA04133;Brasil;;;
BRA04134;Brasil;Turismo;Turismo;Turismo
BRA04135;Brasil;Freelancer;Freelancer;Freelancer
BRA04136;Brasil;;;
BRA04137;Brasil;;;
BRA04138;Brasil;;;
BRA04139;Brasil;;;
BRA04140;Brasil;;;
BRA04141;Brasil;;;
BRA04142;Brasil;;;
BRA04143;Brasil;Não se aplica;Não se Aplica;No Aplica
BRA04144;Brasil;;;
BRA04145;Brasil;estudante;Estudante;Estudiante
BRA04146;Brasil;;;
BRA04147;Brasil;;;
BRA04148;Brasil;;;
BRA04149;Brasil;;;
BRA04150;Brasil;;;
BRA04151;Brasil;Organização internacional;Organização Internacional;Organización Internacional
BRA04152;Brasil;;;
BRA04153;Brasil;;;
BRA04154;Brasil;Comercio e Locação;Comércio e Locação;Comercio y Alquiler
BRA04155;Brasil;;;
BRA04156;Brasil;;;
BRA04157;Brasil;;;
BRA04158;Brasil;;;
BRA04159;Brasil;Artes plásticas e visuais;Artes Plásticas e Visuais;Artes Plásticas y Visuales
BRA04160;Brasil;;;
BRA04161;Brasil;;;
BRA04162;Brasil;;;
BRA04163;Brasil;;;
BRA04164;Brasil;;;
BRA04165;Brasil;;;
BRA04166;Brasil;;;
BRA04167;Brasil;;;
BRA04168;Brasil;;;
BRA04169;Brasil;;;
BRA04170;Brasil;;;
BRA04171;Brasil;Química, Farmácia;Química e Farmácia;Química y Farmacia
BRA04172;Brasil;;;
BRA04173;Brasil;;;
BRA04174;Brasil;;;
BRA04175;Brasil;;;
BRA04176;Brasil;;;
BRA04177;Brasil;;;
BRA04178;Brasil;;;
BRA04179;Brasil;Cultura e Lazer;Cultura e Lazer;Cultura y Ocio
BRA04180;Brasil;;;
BRA04181;Brasil;;;
BRA04182;Brasil;;;
BRA04183;Brasil;;;
BRA04184;Brasil;aeronaves;Setor de Aviação;Setor de Aviación
BRA04185;Brasil;;;
BRA04186;Brasil;Supervisor de operações;Supervisor de Operações;Supervisor de Operaciones
BRA04187;Brasil;;;
BRA04188;Brasil;;;
BRA04189;Brasil;;;
BRA04190;Brasil;;;
BRA04191;Brasil;Guia de Turismo e Designer de Interiores;Guia de Turismo e Designer de Interiores;Guía de Turismo y Diseñador(a) de Interiores
BRA04192;Brasil;;;
BRA04193;Brasil;Não estou;Não Informado;No Informado
BRA04194;Brasil;;;
BRA04195;Brasil;;;
BRA04196;Brasil;;;
BRA04197;Brasil;;;
BRA04198;Brasil;;;
BRA04199;Brasil;;;
BRA04200;Brasil;;;
BRA04201;Brasil;;;
BRA04202;Brasil;;;
BRA04203;Brasil;;;
BRA04204;Brasil;;;
BRA04205;Brasil;;;
BRA04206;Brasil;;;
BRA04207;Brasil;Não sei;Não Informado;No Informado
BRA04208;Brasil;;;
